Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;15.38;77.909;470.573;0.75;143.5;4.25;0.0;44.99799999999999;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;16.194;77.159;469.159;1.25;141.5;4.25;0.0;44.99799999999999;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;19.268;71.909;466.684;2.75;125.0;4.25;0.0;44.99799999999999;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;83.511;54.533;462.442;5.75;88.75;4.25;0.0;44.99799999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;86.07;7.032;459.881;2.5;12.25;11.0;0.0;44.99799999999999;0.0;Block
Part;True;False;126;126;128;Concrete;0.0;Studs;0.0;19.3;134.371;466.656;7.75;70.75;5.5;0.0;44.997000000000014;-10.029;Block
Part;True;False;126;126;128;Concrete;0.0;Studs;0.0;84.378;93.624;461.576;5.5;12.0;7.75;-10.018;-45.00200000000001;-179.999;Wedge
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;69.513;154.272;476.442;4.0;8.75;21.0;20.005;-45.00200000000001;179.999;Wedge
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;67.177;164.92;478.782;45.0;9.0;7.25;-0.002;-134.997;-20.012;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;83.539;156.497;462.42;7.25;9.0;4.25;-20.005;134.998;-179.999;Wedge
Part;True;False;126;126;128;Concrete;0.0;Studs;0.0;74.224;175.118;471.735;5.5;12.0;7.75;-10.018;-45.00200000000001;0.001;Wedge
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;48.987;174.285;496.971;7.25;9.0;9.75;20.005;-45.00200000000001;179.999;Wedge
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;52.052;153.499;493.903;1.0;29.0;1.0;-10.018;134.998;0.001;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;53.793;153.064;492.162;2.0;28.0;2.0;-10.018;134.998;0.001;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;59.364;151.674;486.591;4.0;25.0;4.0;-10.018;134.998;0.001;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-57.995;1.135;460.496;50.0;0.25;50.0;0.0;0.0;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-57.995;1.135;595.246;50.0;0.25;50.0;0.0;0.0;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;56.005;1.135;595.496;50.0;0.25;50.0;0.0;0.0;0.0;Block
TrussPart;True;False;108;108;110;Concrete;0.0;Studs;0.0;5.255;11.75;487.246;2.0;2.0;2.0;0.0;180.0;0.0;AlternatingSupports
TrussPart;True;False;108;108;110;Concrete;0.0;Studs;0.0;5.255;11.75;481.746;2.0;2.0;2.0;0.0;180.0;0.0;AlternatingSupports
TrussPart;True;False;108;108;110;Concrete;0.0;Studs;0.0;10.755;11.75;481.746;2.0;2.0;2.0;0.0;180.0;0.0;AlternatingSupports
TrussPart;True;False;108;108;110;Concrete;0.0;Studs;0.0;10.755;11.75;487.246;2.0;2.0;2.0;0.0;180.0;0.0;AlternatingSupports
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;14.171;44.71;485.215;1.5;87.5;4.0;0.0;164.99099999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;11.691;25.961;491.57;2.0;9.0;1.26;-10.01;164.988;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;11.298;22.421;493.035;2.0;1.5;0.5;-10.01;164.988;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;11.505;34.085;492.265;3.0;8.25;5.5;0.0;164.99099999999999;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;9.81;31.835;495.693;1.5;12.75;2.0;0.0;164.99099999999999;0.0;Block
Part;False;False;165;0;0;Concrete;0.0;Studs;1.0;7.758;31.835;495.143;1.75;12.75;0.75;0.0;164.99099999999999;0.0;Block;Position = HIGH '-7.758,31.835,495.143,'
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;10.605;31.651;495.622;2.0;12.25;4.0;-10.01;164.988;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;8.844;31.835;495.434;0.5;12.75;0.75;0.0;164.99099999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;9.932;29.71;501.032;1.5;57.5;12.25;0.0;164.99099999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;5.49;29.71;505.535;4.75;57.5;1.25;0.0;164.99099999999999;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;1.078;39.461;508.96;2.0;77.0;12.75;0.0;164.99099999999999;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-2.758;29.711;511.685;4.0;57.5;10.5;0.0;164.99099999999999;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-1.14;31.211;505.648;4.0;20.5;2.0;0.0;164.99099999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;0.925;29.369;504.22;0.75;4.0;2.75;-10.01;164.988;0.0;Block
Part;False;False;165;0;0;Concrete;0.0;Studs;1.0;3.828;38.336;498.698;2.0;22.25;8.5;0.0;164.99099999999999;180.0;Wedge
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;-1.828;67.211;511.664;16.5;53.5;3.5;0.0;-160.006;0.0;Block
Part;False;False;165;0;0;Concrete;0.0;Studs;1.0;-11.204;44.211;512.948;1.0;8.5;0.5;0.0;-160.006;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-11.717;40.836;514.464;1.0;1.75;2.0;0.0;-160.006;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;-11.717;44.211;514.464;4.0;7.5;1.0;0.0;-160.006;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-10.777;44.211;514.122;1.0;8.5;2.0;0.0;-160.006;0.0;Block
Part;False;False;165;0;0;Concrete;0.0;Studs;1.0;-9.432;55.211;511.239;1.0;13.0;0.5;0.0;-160.006;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-9.175;55.211;511.944;1.0;13.0;1.0;0.0;-160.006;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-6.313;60.961;511.035;1.0;17.0;0.75;0.0;-160.006;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-5.021;54.711;510.565;1.75;4.5;0.75;0.0;-160.006;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-0.173;64.961;508.535;4.25;13.0;1.25;0.0;-160.006;0.0;Block
Part;False;False;165;0;0;Concrete;0.0;Studs;1.0;3.828;68.961;498.698;2.0;39.0;8.5;0.0;164.99099999999999;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;4.379;77.336;496.645;2.0;22.25;4.25;0.0;164.99099999999999;180.0;Wedge
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;3.279;68.961;500.75;2.0;39.0;4.25;0.0;164.99099999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;11.0;67.96;497.047;1.5;12.0;9.0;0.0;164.99099999999999;180.0;Wedge
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;9.09;73.46;504.171;1.5;30.0;5.75;0.0;164.99099999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;6.926;72.461;500.175;4.75;32.0;9.75;0.0;164.99099999999999;180.0;Wedge
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;-2.006;69.711;503.087;2.0;8.0;4.0;0.0;-105.009;180.0;Wedge
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;0.1;71.336;505.851;1.5;11.25;6.25;0.0;164.99099999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;-2.006;75.336;503.086;4.0;3.25;2.0;0.0;164.99099999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;1.38;71.992;501.077;0.5;10.25;5.25;-4.0;815.0;-15.008;Block;Orientation = HIGH '-4,995,-15.008,-0.001'
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;1.312;66.117;501.331;0.5;0.5;4.75;-4.0;815.0;-15.008;Block;Orientation = HIGH '-4,995,-15.008,-0.001'
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;1.915;71.472;501.008;0.5;11.25;4.75;-4.0;815.0;-15.008;Block;Orientation = HIGH '-4,995,-15.008,-0.001'
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;-1.851;75.961;505.022;14.0;16.0;9.0;0.0;-160.006;180.0;Wedge
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-0.687;79.961;502.736;7.25;2.0;2.0;0.0;-160.006;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-0.003;72.961;504.616;7.25;12.0;6.0;0.0;-160.006;180.0;Wedge
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;-8.852;50.71;515.987;22.75;99.5;0.25;0.0;10.022999999999996;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-12.46;17.585;521.446;18.25;0.25;13.75;0.0;10.022999999999996;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-13.675;9.335;514.552;18.25;16.75;0.25;0.0;10.022999999999996;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-21.569;9.335;523.051;0.25;16.75;14.25;0.0;10.022999999999996;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;2.375;14.96;535.5;30.75;28.0;0.25;0.0;-15.008999999999986;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-11.245;9.335;528.34;18.25;16.75;0.25;0.0;10.022999999999996;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-1.87;87.125;533.371;4.25;172.25;10.25;0.0;0.0;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-3.87;78.375;526.496;0.25;154.75;3.5;0.0;0.0;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-15.494;14.96;543.264;0.25;28.0;24.0;0.0;-15.008999999999986;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-0.643;28.835;547.244;30.5;0.25;24.0;0.0;-15.008999999999986;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-7.766;14.96;557.888;22.75;28.0;0.25;0.0;-15.008999999999986;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-3.691;40.96;557.169;3.75;24.0;15.25;0.0;-105.009;0.0;Wedge
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;-1.989;65.21;555.166;22.0;128.51;1;0.0;164.99099999999999;0.0;Block;Size = LOW '22,128.51';Size_3 = ''
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;-10.929;65.21;544.099;1.0;128.5;17.75;0.0;164.99099999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;-3.69;65.21;537.369;9.5;128.5;1.0;0.0;-15.008999999999986;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-11.872;59.085;544.235;7.25;0.25;24.0;0.0;-15.008999999999986;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-8.854;80.46;532.491;7.5;43.0;0.25;0.0;-15.008999999999986;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-15.494;80.46;543.264;0.25;43.0;24.0;0.0;-15.008999999999986;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-15.132;80.46;555.914;7.5;43.0;0.25;0.0;-15.008999999999986;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-0.643;101.835;547.244;30.5;0.25;24.0;0.0;-15.008999999999986;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-0.16;92.46;559.927;23.5;19.0;0.25;0.0;-15.008999999999986;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-3.691;70.96;557.169;3.75;24.0;15.25;0.0;74.991;180.0;Wedge
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;14.208;26.96;551.225;0.25;52.0;24.5;0.0;-15.008999999999986;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;14.208;92.46;551.225;0.25;19.0;24.0;0.0;-15.008999999999986;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;-0.643;83.085;547.244;30.5;0.25;24.0;0.0;-15.008999999999986;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;10.353;65.21;549.674;1.0;128.5;16.0;0.0;164.99099999999999;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;7.084;26.96;561.868;8.0;52.0;0.25;0.0;-15.008999999999986;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;24.985;48.897;544.758;0.25;95.75;24.25;0.0;144.974;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;10.729;48.898;549.424;17.75;95.75;0.25;0.0;144.974;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;-7.073;50.71;526.082;22.75;99.5;0.25;0.0;10.022999999999996;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;-19.042;50.71;522.986;0.25;99.5;10.0;0.0;10.022999999999996;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;11.744;81.21;494.27;1.5;14.5;14.75;0.0;164.99099999999999;0.0;Block
Part;False;False;255;255;255;Concrete;0.0;Studs;0.85;16.542;58.585;495.686;6.5;0.25;6.5;0.0;-15.008999999999986;0.0;Block
Part;False;False;255;255;255;Concrete;0.0;Studs;0.85;16.542;58.585;495.686;5.75;0.5;5.75;0.0;-15.008999999999986;0.0;Block
Part;False;False;255;255;255;Concrete;0.0;Studs;0.85;16.542;58.71;495.686;4.0;0.5;4.0;0.0;-15.008999999999986;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;15.636;57.96;499.066;6.5;1.0;40.0;0.0;164.99099999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;20.529;72.46;500.119;1.5;14.0;8.0;0.0;164.99099999999999;180.0;Wedge
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;18.749;44.71;506.76;1.5;87.5;5.75;0.0;164.99099999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;21.403;83.96;496.859;1.5;9.0;14.75;0.0;164.99099999999999;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;16.961;85.46;494.116;8.5;1.0;31.75;0.0;164.99099999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;1.0;89.586;496.403;25.25;8.75;5.25;0.0;-160.006;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;-1.851;88.961;505.022;14.0;10.0;9.0;0.0;-160.006;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;14.467;89.961;501.612;3.5;8.0;13.75;0.0;19.994;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;15.343;127.461;506.215;3.0;67.0;3.0;0.0;19.994;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;14.713;115.461;500.459;0.25;43.0;8.25;0.0;19.994;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;12.319;105.461;493.881;0.25;23.0;5.75;0.0;19.994;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;0.486;105.461;494.994;23.25;23.0;0.25;0.0;19.994;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-9.295;105.461;501.745;0.25;23.0;5.75;0.0;19.994;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-6.902;115.461;508.323;0.25;43.0;8.25;0.0;19.994;0.0;Block
Part;False;False;255;255;255;Concrete;0.0;Studs;0.99;8.005;13.125;484.496;5.5;0.25;5.5;0.0;0.0;0.0;Block
Part;False;False;4;175;236;Concrete;0.0;Studs;1.0;8.005;11.375;484.496;6.5;3.75;6.5;0.0;0.0;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;22.123;44.21;513.112;15.5;86.5;5.25;0.0;124.979;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;24.683;64.647;510.741;10.5;15.25;7.0;0.0;100.018;180.0;Wedge
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;24.413;59.455;508.885;2.25;30.0;3.0;0.008;-170.02100000000002;-15.432;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;26.776;74.021;510.372;11.25;3.5;10.5;0.0;-169.977;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;26.777;77.521;510.372;10.5;3.5;11.25;0.0;100.018;0.0;Wedge
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;28.654;47.085;512.744;2.25;8.25;4.0;0.0;175.008;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;28.85;47.085;510.503;1.5;8.25;0.5;0.0;175.008;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;28.904;47.085;509.88;0.75;8.25;0.75;0.0;175.008;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;32.66;115.585;519.01;5.25;192.25;2.25;0.0;-145.02100000000002;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;31.441;40.335;517.269;5.0;25.0;31.75;0.0;-145.02100000000002;0.0;Block;Size = HIGH '5,25,31.75,2'
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;29.864;58.21;515.016;5.25;58.5;3.5;0.0;-145.02100000000002;0.0;Block
Part;False;False;165;0;0;Concrete;0.0;Studs;1.0;35.087;67.335;511.36;3.5;22.25;7.5;0.0;124.979;180.0;Wedge
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;36.449;67.335;516.357;2.25;22.25;4.0;0.0;124.979;180.0;Wedge
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;33.653;67.335;512.364;3.5;22.25;4.0;0.0;124.979;180.0;Wedge
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;33.653;82.96;512.364;4.0;9.0;3.5;0.0;-145.02100000000002;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;36.449;191.71;516.357;4.0;226.5;2.25;0.0;-145.02100000000002;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-7.62;119.625;524.621;18.75;237.25;0.25;0.0;0.0;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;-5.91;40.586;520.546;5.5;63.75;8.25;0.0;164.99099999999999;0.0;Block
Part;True;False;88;88;89;Concrete;0.0;Studs;0.0;56.547;4.537;489.401;3.0;3.25;43.0;0.0;-44.99799999999999;0.0;Wedge
Part;False;False;165;0;0;Concrete;0.0;Studs;1.0;10.083;29.71;495.637;1.0;57.5;1.75;0.0;164.99099999999999;0.0;Block
Part;False;False;165;0;0;Concrete;0.0;Studs;1.0;9.48;29.71;495.475;0.25;57.5;1.25;0.0;164.99099999999999;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;3.278;38.336;500.75;2.0;22.25;4.25;0.0;164.99099999999999;180.0;Wedge
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;-2.006;69.711;503.087;2.0;8.0;4.0;0.0;-105.009;180.0;Block;PartType = 'WiselaeY'
Part;False;False;165;0;0;Concrete;0.0;Studs;1.0;-1.523;69.211;503.216;3.0;5.5;0.5;0.0;164.99099999999999;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;47.395;92.269;498.554;13.0;12.0;13.0;0.0;135.002;180.0;Wedge
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;44.829;69.27;501.118;0.75;44.5;3.25;0.0;-135.002;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;46.952;85.895;498.997;5.25;0.75;3.25;0.0;-135.002;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;46.862;76.27;498.909;5.25;6.0;6.0;0.0;-135.002;0.0;Cylinder
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;46.862;73.77;498.909;5.25;5.0;6.0;0.0;-135.002;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;46.862;71.27;498.909;5.25;6.0;6.0;0.0;-135.002;0.0;Cylinder
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;46.862;71.27;498.909;7.5;5.5;5.5;0.0;-135.002;0.0;Cylinder
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;50.716;70.477;495.056;5.0;1.25;1.25;0.001;-135.0;-25.016;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;52.398;69.367;493.373;0.25;4.25;2.25;0.001;-135.0;-25.016;Block
TrussPart;True;False;108;108;110;Concrete;0.0;Studs;0.0;53.118;68.892;492.652;2.0;4.0;2.0;0.001;-135.0;-25.016;AlternatingSupports
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;39.826;70.645;502.952;1.5;15.25;2.5;0.0;-175.008;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;40.589;74.895;511.669;3.75;2.75;24.25;0.0;-175.008;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;40.697;70.645;512.914;1.5;15.25;2.5;0.0;-175.008;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;40.273;72.145;508.058;3.75;2.75;10.5;0.0;-175.008;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;40.261;66.27;507.933;0.5;5.5;2.5;0.0;-175.008;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;40.273;70.395;508.057;2.25;0.75;9.0;0.0;-175.008;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;40.262;69.52;507.933;1.5;1.0;7.5;0.0;-175.008;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;40.044;63.77;505.443;0.5;0.5;2.5;0.0;-175.008;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;40.479;63.77;510.424;0.5;0.5;2.5;0.0;-175.008;0.0;Block
Part;False;False;163;162;165;Concrete;0.0;Studs;0.3;40.293;63.77;505.421;0.01;0.28;1.58;0.0;-175.008;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;46.066;58.52;499.881;2.75;0.5;2.5;0.0;-135.002;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;55.774;100.462;490.176;9.75;46.25;1.5;0.015;-135.039;19.998;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;56.651;88.277;489.298;0.75;8.5;2.25;0.015;-135.039;19.998;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;58.169;84.935;487.779;1.0;0.75;2.25;0.015;-135.039;19.998;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;58.856;92.87;487.094;6.25;19.0;2.25;0.015;-135.039;19.998;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;53.909;95.645;492.04;0.5;9.0;2.25;0.015;-135.039;19.998;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;55.269;91.822;490.68;0.5;0.5;2.25;0.015;-135.039;19.998;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;61.854;91.088;484.096;0.5;25.25;6.0;0.015;-135.039;19.998;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;56.613;99.78;483.328;0.5;6.75;2.5;0.015;-135.039;-160.002;Wedge
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;62.623;99.78;489.338;0.5;6.75;2.5;-0.015;44.96100000000001;160.002;Wedge
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;55.6;103.698;490.35;16.0;4.5;11.0;0.015;-135.039;19.998;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;60.969;108.057;484.983;1.25;1.5;11.0;0.015;-135.039;19.998;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;47.396;101.769;498.554;13.0;7.0;13.0;0.0;-135.002;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;47.638;110.769;500.136;3.5;23.0;14.0;0.0;-120.003;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;43.064;110.77;493.549;2.5;27.0;5.0;0.0;-149.998;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;45.814;110.77;498.313;3.5;23.0;14.0;0.0;-149.998;0.0;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;52.401;110.769;502.886;2.5;27.0;5.0;0.0;-120.003;0.0;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;56.23;152.456;489.725;3.0;27.0;3.0;-10.018;134.998;0.001;Block
Part;True;False;108;108;110;Concrete;0.0;Studs;0.0;52.028;132.32;493.926;25.0;15.25;4.5;0.002;-135.0;4.997;Block
Part;True;False;163;162;165;Concrete;0.0;Studs;0.0;53.152;124.128;492.801;22.0;4.0;3.5;0.0;-135.003;10.029;Block
